,Unnamed: 0,videoId,id,textDisplay,likeCount,publishedAt,totalReplyCount,domain,genderBias,racialBias,hateSpeech,linguisticBias,textLevelContentBias,politicalBias,cognitiveBias
18,970,WRx7q4Mb_AY,UgzEjz3Ie1ZSEz_o3XB4AaABAg,I wish the audio was louder.,1,2020-06-13T02:11:53Z,0,healthcare,0,0,0,0,0,0,0
19,1054,R6EFevkcPr4,UgzOVEhiu0z0TZHcCIB4AaABAg,Thank you so much for watching! Be sure to check out the blog with references: https://e3rehab.com/blog/quads/</a>,6,2021-11-21T14:00:16Z,3,healthcare,0,0,0,0,0,0,0
20,734,wGhUmdYqy9Y,UgyzbbQP-eKIHnjXCY54AaABAg,brilliant. first video i looked at too.,0,2022-10-30T13:00:29Z,0,healthcare,0,0,0,0,0,0,0
21,641,LlgL83nhhQA,UgwpawmpjqYwOgfSYI94AaABAg,Biggest scam in human history. Defund CDC and WHO,0,2024-03-12T00:16:48Z,0,healthcare,0,0,0,1,1,1,1
22,961,AHeCHaSBTXo,UgzmJW4Kkyv-N280uxJ4AaABAg,Ulnar dislocation treatment?,0,2021-08-16T16:46:08Z,2,healthcare,0,0,0,0,0,0,0
23,974,WRx7q4Mb_AY,UgzpWKQ44Fj9Q91TE2J4AaABAg,"When I squat or do Bulgarians, my right inner knee hurts and my on my left leg right above the knee on the outter side goes numb, why could that be?",1,2020-06-13T02:11:53Z,1,healthcare,0,0,0,0,0,0,0
24,2453,Sx-hpkXHZNg,UgyG4_FX1tjb9Y9apcR4AaABAg,"Fauci was part of this <br>&quot;Crime of the Century&quot;<br>We should show great respect to this interview and to this individual who wasn&#39;t afraid to speak out. Fauci had an ego and narcissistic character that was unmistakable, and for myself, it made me very suspicious. You won&#39;t hear any apologies from China&#39;s CCP or Fauci.",0,2023-03-21T15:46:40Z,1,healthcare,0,0,0,1,1,1,1
25,329,uQK9i-prv3M,Ugwv1ThqotBiXapMG_B4AaABAg,,1,2023-12-14T05:00:11Z,0,healthcare,0,0,0,0,0,0,0
26,2501,7Fg9nQnncI8,UgyujIvJrmFSGr1ib6x4AaABAg,"Extensively time that step we are afraid to take might just be the right one. I thank you, Dr Awopegba on YouTube for your inducement and for not allowing me down throughout the whole revolution. Your medication to regale HIV  is super tremendous I am delighted to came across your YouTube channel",1,2023-05-25T17:40:04Z,0,healthcare,0,0,0,0,0,0,0
27,1035,DwgaIc3v3B0,UgyKfoLUF9TIG5cRu8p4AaABAg,"Do you do anything like this for Pregnancy sickness, my niece is sick constantly throughout the day, it&#39;s really getting her down x",1,2019-07-22T15:47:11Z,0,healthcare,0,0,0,0,0,0,0
28,1855,_UkSPWGwCgs,UgwFCAQgkR1fYg2TupR4AaABAg,Hi I have had this 4 about7years but now I am concerned because I am constipation is this nomel it started 5 months ago but been through a lot of stress could you let me no,0,2023-02-13T00:00:22Z,0,healthcare,0,0,0,0,0,0,0
29,1013,pnCnOEGsOBA,UgwoXdg-Bieu0UwYcMh4AaABAg,"That’s how Nurkic snapped his foot/leg, dude was relatively lucky.",1,2024-03-11T01:19:41Z,0,healthcare,0,0,0,0,0,0,0
30,567,eznEho1GzGo,UgyMBS68MfJ7mcij15N4AaABAg,Wasn&#39;t covid originally thought to originate next to a bioweapons lab in Wuhan?,0,2023-12-28T01:20:39Z,0,healthcare,0,0,0,1,1,0,0
31,609,4TNatLEyFAo,UgxEGgGDE5XjxesOuNp4AaABAg,"Or here’s another alternative news title, the vaccine is causing heart to explode",1,2023-12-29T10:48:20Z,0,healthcare,0,0,0,1,1,0,0
32,1744,iMknixaRkHk,UgxeiWl4t_5D0S__jxp4AaABAg,"When I sit at table and lean forward .. continuously, at work , I find that , I have difficulty breathing. .. not sure what this means",0,2023-02-06T13:00:25Z,0,healthcare,0,0,0,0,0,0,0
33,381,p2XJCggsoRk,Ugx3ZQMg-Ok2qpNN4-94AaABAg,We dont play covid at our house,3,2024-01-29T16:16:45Z,0,healthcare,0,0,0,0,0,0,0
34,1546,N9yUmduG820,UgwQ_CJaxkWOkSTnfzl4AaABAg,"Thanks for sharing this information, I&#39;ve been watching your videos and learning too much about heart attacks. Also, 
<br>I&#39;m using the amazing product of Planet Ayurveda for the treatment of heart attacks.",0,2022-02-08T21:03:57Z,0,healthcare,0,0,0,0,0,0,0
35,1396,UG7fGycVDtU,Ugwb_6C6-2zd2--cscd4AaABAg,I walked on my ankle for a month. Because the dr was thinking it’s just a low ankle sprain. Turns out I had a high ankle sprain. So I ruptured it and now I’m here dealing with if I have to go through surgery next weeks,2,2022-05-22T13:00:24Z,0,healthcare,0,0,0,0,0,0,0
36,384,p2XJCggsoRk,UgxgZRhDB_FlwwVA3jV4AaABAg,Anyone testing positive for covid with no symptoms is to stupid to work.,0,2024-01-29T16:16:45Z,0,healthcare,0,0,1,1,1,0,0
37,1862,irjsEc_J4Zk,Ugz4zEAfm-9VYAyeeE54AaABAg,Ok now I&#39;m really scared i already have colon problems dr already saying should remove part of Colon because my colon isn&#39;t working well stomach is always swollen and hurts especially when I eat constantly constipation always i tried malax and linzes nothing helps plus on lots of meds nothing helps 😭,0,2022-09-06T02:05:25Z,0,healthcare,0,0,0,0,0,0,0
38,193,sARA3p2RKGU,UgyuzLe_Qa-VKtEoVER4AaABAg,This was trumps fault. He butchered the response. He was a huge problem. Keep that gross diaper baby away from power,1,2024-03-07T23:26:53Z,0,healthcare,0,0,0,0,1,1,0
39,2177,N6Qf4kIFZaQ,UgynPYadIVqYJECpMZF4AaABAg,I love that you break down dpo timeline,0,2021-03-19T14:47:07Z,0,healthcare,0,0,0,0,0,0,0
40,935,OPU5teSONhE,UgznlRVuFYJiyezDiZ14AaABAg,"This was super helpful! I&#39;ll have to see if I can set up places where I can tie the bands to. Either way, this gave me a few ideas how  I could set it up! I just got diagnosed with high hamstring tendinopathy and will be doing these exercises until my app with a specialist! :)",1,2020-01-23T15:45:48Z,1,healthcare,0,0,0,0,0,0,0
41,399,qBt_H4Gc-rU,UgzUjyzkxm_v3WvLV1J4AaABAg,Oh I thought I was supposed to put the swab all the way in my nose 💀,1,2021-11-05T19:34:50Z,0,healthcare,0,0,0,0,0,0,0
42,257,im3otpqYAiQ,UgxIDs2Fdw3gR6wE9Mp4AaABAg,42 days my A$$! What about neuropathy? Are they uninterested? Cover up?,0,2024-02-20T00:25:10Z,0,healthcare,0,0,0,1,1,0,0
43,1715,9XoI5jF1qoA,UgwbxrIMUMwlY8hCO3F4AaABAg,Im 47 and have been going to the dr for two years for all these symptoms.  Never have they said i may be perimenopausal ... 🙃 Even tho i pms three weeks w month with spyratic periods.  Im losing my baby maker and nobody told me 🙃. Irritable eadily agitated and super emotional.  Im surrounded by idiots amd most wimen can probably relate.  🤷🏽💯,3,2019-07-09T19:09:19Z,1,healthcare,0,0,0,1,1,0,0
44,124,Bz4fn2QFO_A,UgyXrwXqnvOEOHEUxVV4AaABAg,CBD WORKS BETTER IN CONCERT WITH OTHER CANNABINOIDS YOU GOOBER<br><br>STOP DOING YOUR HALF SCIENCE,0,2023-04-30T20:28:07Z,0,healthcare,0,0,0,0,0,0,0
45,1418,h4yfVpHQjCY,Ugwh33cwN3tvmHAqfRt4AaABAg,Nothing to see here,0,2022-09-23T21:12:27Z,0,healthcare,0,0,0,0,0,0,0
46,1068,R6EFevkcPr4,UgwOwiGrncY2kdhg-SB4AaABAg,This video is very competent and informative.  Thank you for helping me track my recovery with your scale.,0,2021-11-21T14:00:16Z,0,healthcare,0,0,0,0,0,0,0
47,305,sidjKoHS6NE,UgzYOkA8jH4pIn2Hidl4AaABAg,What about getting a booster if you are 96?,0,2023-01-25T23:32:40Z,0,healthcare,0,0,0,0,0,0,0
48,1380,WZ8jQfy8p_g,UgxACmRjnr39DRb7Ju54AaABAg,This would be a great series covering different subs and different target areas. Loving this and the channel.,2,2021-07-22T14:34:02Z,1,healthcare,0,0,0,0,0,0,0
49,2346,K5nBDll97i4,UgzMx4PoEHABqV7-1eZ4AaABAg,try the yakrit plihantank churna of planet Ayurveda for better results,0,2020-05-15T17:37:14Z,0,healthcare,0,0,0,0,0,0,0
50,1999,HZdYAsEhn7U,Ugw-MORudHcA3cKm4U94AaABAg,Dr.Satish what is tonsillitis?,7,2023-03-11T09:30:08Z,1,healthcare,0,0,0,0,0,0,0
51,42,qq7Gl0Lza8g,Ugx6BHS5dPE9dWREZLF4AaABAg,Is this the plan of evil western governments to control my cat with vaccines?,0,2024-03-16T16:00:42Z,0,healthcare,0,0,0,0,1,1,0
52,2441,X1614ymdSIs,UgyyBuxHGX0zlQcUR6J4AaABAg,been crying a lot 😢 I been feeling nauseous no throwing up and I was feeling dizzy and tired a lot barely any energy like one minute I want to sleep and then I wake up having to pee like a lot more and back sharp pains and the test said negative but I still keep feeling weird,21,2022-11-06T15:00:19Z,8,healthcare,0,0,0,0,0,0,0
53,1627,fv53QZRk4hs,Ugx7_w3Qi8E84soXlf54AaABAg,I take a little more clinical and more practical approach to this including dietary and lifestyle issues as I am a practising nephrologist.,1,2019-01-14T16:44:13Z,0,healthcare,0,0,0,0,0,0,0
54,6,otJVsW-uIAs,UgzDTXDa4B3q9nZ9K6p4AaABAg,Strep throat is news these days. LOL Give it a fancy name and play some music to go with the fear porn. Dont trust anything coming out of d.c.,0,2024-03-16T01:30:19Z,0,healthcare,0,0,1,0,1,0,0
55,1062,R6EFevkcPr4,UgwKYodbObAdmD2PGUN4AaABAg,I pulled this muscle while putting my football bag down. I was in tbe split squat isometric position when it occured. Quite painful. Thanks for this. Hopefully it heals quickly.<br><br>What are your thoughts on cycling as a recovery excercise for this muscle group?,0,2021-11-21T14:00:16Z,0,healthcare,0,0,0,0,0,0,0
56,2246,xcxszTKUM5o,Ugz_dX73c8C4GpyskGF4AaABAg,"Thank you very much for the nice explanation of lumbar stenosis.  I am from India. My father, who is 70 years old, is suffering from lumbar stenosis. Can you suggest a good hospital in India for treatment of lumbar stenosis.",0,2023-04-20T02:25:20Z,1,healthcare,0,0,0,0,0,0,0
57,1353,xHj8A4yNI2M,Ugx_8JTcCwMamQcyx554AaABAg,Thanks you very much Sir God bless you,1,2020-11-28T00:27:39Z,1,healthcare,0,0,0,0,0,0,0
58,780,PA1IgaJhx4o,UgzWB7gpLyl0B13Ku-t4AaABAg,My cholesterol medicine has side affect of tearing ligaments! I had shoulder and knee and retinal tear... all my rt side. I made Dr put me on different medicine,0,2020-07-09T02:00:02Z,0,healthcare,0,0,0,0,0,0,0
59,1126,3RDatz78X6Y,UgxtxbyPL1u8tp8G6xl4AaABAg,And now Gavi gets it 😞,14,2023-06-15T17:00:02Z,4,healthcare,0,0,0,0,0,0,0
60,639,LlgL83nhhQA,UgyFvip52OUlJIQbaNp4AaABAg,"Should interview journalists from CGTN The Point-Hub-Heat, Einar Tangan-Martin Jacques-Lijinjing-Tian Wei. Reporterfy Media in China, what policies worked? Poverty alleviation, trained &amp; hired 450K+ Nurses-Doctors-Engineers...",0,2024-03-12T00:16:48Z,0,healthcare,0,0,0,0,0,0,0
61,1736,OOJqHPfG7pA,UgwCUNRSfp-6PnvxLtp4AaABAg,Yeah this video is really making me feel better. I need a Xanax. Lmfao.,0,2020-03-18T17:52:24Z,0,healthcare,,,,,,,
62,2415,msnxCq62PMQ,Ugz79ja3pVOuSWc_L-B4AaABAg,That&#39;s why I&#39;m here now. Feeling,0,2020-02-25T16:30:00Z,0,healthcare,,,,,,,
63,1643,E0IBMWQDEH4,UgxfsYyMSTSvqyuE-JB4AaABAg,It&#39;s amazing vedio❤️,0,2019-07-02T21:39:29Z,1,healthcare,,,,,,,
64,57,FULEqLMqM30,UgzvjsOU-E3_gbKdQLJ4AaABAg,It&#39;s not the virus. It&#39;s the mRNA vaccines. Take vitamin D.,0,2024-03-15T20:03:13Z,0,healthcare,,,,,,,
65,263,hHjY3T3Ndqc,UgxAbIVm6NpNxCpnseh4AaABAg,"If the vaccine is doing so well today, why are other countries getting less shots per capita than us and still doing better?",0,2022-10-02T17:00:18Z,0,healthcare,,,,,,,
66,1646,E0IBMWQDEH4,UgxNS6_VUKFrwp228DJ4AaABAg,I was realy disappointed when i knew that you support the abnormal acts of some people that you as a doctor must know very well that by this act they are damaging themselves physical and psycological you should advise them not support them,0,2019-07-02T21:39:29Z,0,healthcare,,,,,,,
67,1914,4ZHi5g3n3SU,UgwoCsdAFj39w9y-L5R4AaABAg,I have gonorrhoea please I need your help,0,2022-07-20T14:00:04Z,0,healthcare,,,,,,,
68,1226,lpjkF3FZmTA,UgxuNlCSwbuL8ze2UJh4AaABAg,I had surgery hiatus hernia but after i got many symtoms blur vision....my brain and hearth 50 % work<br>This could be sign vagus nerve pinch,0,2020-02-07T14:15:00Z,1,healthcare,,,,,,,
69,714,1zw9JVXIg4s,UgwtJBsIQVhmHMJcCmN4AaABAg,Last year me and my friend we played football/soccer and I got kicked in the knee and I was in so much pain that I didn&#39;t even knew if I can walk but now I&#39;m ok,0,2022-08-24T16:00:02Z,0,healthcare,,,,,,,
70,275,hHjY3T3Ndqc,UgyBmJdkh4AfkByJM314AaABAg,"As a nurse I’ve seen quite a few people pass away, I have never seen someone die within 4 hours of first symptom like we saw with covid. It was really scary",0,2022-10-02T17:00:18Z,0,healthcare,,,,,,,
71,1146,5p2pTErk0-4,Ugw-YC3fRgwO9kT2SOB4AaABAg,"how does one get diagnosis of TFCC injury? I do have carpal tunnel and the placement of my pain is exactly what is shown in this video..but of course, it&#39;s a self-diagnosis but i&#39;m not an expert...",0,2020-04-23T23:59:39Z,0,healthcare,,,,,,,
72,863,ub_ttbKcGvc,Ugy63tbOISjUPC0GfdZ4AaABAg,"Thanks so much for this content Hooper! You have no idea how reassuring it is to hear a pop at the gym and fear you&#39;ll be done climbing for god knows how long, but are able to instead sit down for your video and get full guidance from diagnosis test to rehab plans. We don&#39;t deserve you but we sure do need you!",3,2021-07-26T16:00:34Z,0,healthcare,,,,,,,
73,1494,rgwB4NtSCig,UgziF4Yrkuy8ERfIa2B4AaABAg,"The bladder problem, what if you only have accidents with inability to hold once you feel like you need to go? Wouldn&#39;t I also have trouble with the the other place,  like Colin?",3,2020-01-23T14:38:03Z,0,healthcare,,,,,,,
74,1017,pnCnOEGsOBA,UgyLYavOxMLOYuqJ3Tt4AaABAg,"Man that ankle roll was terrible, shame this was a bust out year for him.",1,2024-03-11T01:19:41Z,0,healthcare,,,,,,,
75,1038,2cT2w1x39BM,UgzCofIfSopYcIjBW2p4AaABAg,I pulled my hamstring last night while diving for an interception in a flag football game smh it’s the same hamstring that I strained in college running track. One of the worst injuries ever!,0,2021-03-08T18:12:13Z,0,healthcare,,,,,,,
76,477,7olmkejc3vM,UgzSrPk1hcc596syWap4AaABAg,Thank you! This was extremely helpful and easy to understand,0,2022-03-24T16:05:24Z,0,healthcare,,,,,,,
77,2113,Dm_q2lIF30g,Ugw-SHywQxLioNcbpkd4AaABAg,"My mom is a nurse, so I hardly ever go to the doctor. I can’t get diagnosed but I have shown almost all of the signs. Waiting til I turn 18 so that I can finally go and get diagnosed",0,2021-06-12T06:31:33Z,0,healthcare,,,,,,,
78,2472,fIIJmg_1hv0,Ugx73Y0jZTstLNRxmhF4AaABAg,Please wht is the chances of two As couple to give birth to none sickle patient,0,2019-11-05T20:43:20Z,0,healthcare,,,,,,,
79,1785,EDCaFKgtXks,UgxkyZ-YKG_KnpAvhpx4AaABAg,I have a protein in my heart which stiffens the muscle causing slow motion heart failure ..Taking a medication that is slowing it down..  It&#39;s always something ya know ...,1,2023-04-25T15:12:52Z,0,healthcare,,,,,,,
80,1205,gSn7hdwdpQg,UgxVre-9fNtrMELDMqR4AaABAg,Incredible this was free to watch thanks mate just did my ac at MMA class last night,0,2022-04-19T16:00:35Z,0,healthcare,,,,,,,
81,1782,EDCaFKgtXks,UgzfvXB7VoNF66IcPZB4AaABAg,Is this the explanation about systolic or diastolic ? Please answer to me,0,2023-04-25T15:12:52Z,0,healthcare,,,,,,,
82,1732,OOJqHPfG7pA,UgxWVaGQPe59WH8VxYF4AaABAg,Easiest disease in my life,0,2020-03-18T17:52:24Z,0,healthcare,,,,,,,
83,2141,CutRFPEeftk,UgycKa28iWDvHGSp8-p4AaABAg,"When i cough, i taste the blood, i see light pink traces in my saliva, sometimes tiny red dots, my legs always feel very powerless when this happens. Its been happening for the past month every other day. Im going to the doctor on monday. Anyone else get these exact symptoms?",0,2021-11-30T13:18:05Z,0,healthcare,,,,,,,
84,996,L5SS0f-_0_8,UgxeudLV9K2fplM332V4AaABAg,Hi what sort of tests can diagnose pubic symphasis issue,0,2021-08-27T17:20:02Z,0,healthcare,,,,,,,
85,249,im3otpqYAiQ,Ugwh-Z-6Cglu6j8VbCF4AaABAg,Did you find anything pertinent??? He just said heart disses...o and if you got the shot and cov its has side effects??,0,2024-02-20T00:25:10Z,0,healthcare,,,,,,,
86,2341,K5nBDll97i4,UgxbGiZYMG9GRaISeJ54AaABAg,Thank you so much ..very informative video...Yakrit plihantak churna of Planet ayurveda are such a very good results on Jaundice .,0,2020-05-15T17:37:14Z,0,healthcare,,,,,,,
87,2143,CutRFPEeftk,UgxP2iqS_Im640x9DGx4AaABAg,Most of lung cancer patient doesn&#39;t smoke,0,2021-11-30T13:18:05Z,0,healthcare,,,,,,,
88,408,V1Sh06CrayM,UgwQuiyP5yElgoTfeg54AaABAg,Plandemic : CHEAP MASKS DO NOT WORK! When will THIS PHARMA . /Faucci &amp; his PARTNERS Madness EVER END ?,0,2023-12-29T23:55:53Z,0,healthcare,,,,,,,
89,1770,ULsSgZ4sQ0g,UgypQM7eMrUP7WavoKR4AaABAg,Ive got stage 4 colon cancer. My cea level in Jan was 799 its now 4. Having my 22nd lot of chemo tomorrow. Ct results have all shown a reduction so hopefully it carries on like that and they can get more years out of me.,28,2022-05-17T12:00:13Z,3,healthcare,,,,,,,
90,1852,_UkSPWGwCgs,UgwVUB7PGvxq6fGsc514AaABAg,I&#39;ve had around a dozen infections but if i eat raw garlic everyday then i dont have any problems.,0,2023-02-13T00:00:22Z,0,healthcare,,,,,,,
91,1728,OOJqHPfG7pA,UgwD5x0BI9yYz4f_9g94AaABAg,"In bed rn, w COVID- not feeling great, I was burning up, now I’m freezing",1,2020-03-18T17:52:24Z,0,healthcare,,,,,,,
92,2457,fIIJmg_1hv0,Ugx_ZTW_zvqYwRvV7k14AaABAg,Dr Osade on Youtube has the best remedy for sickle cell,0,2019-11-05T20:43:20Z,0,healthcare,,,,,,,
93,2427,msnxCq62PMQ,Ugx7Jmd78NwGTIQTb5l4AaABAg,"I going throuh chest pain , hand are trembling and body also, and i feel a deep pain in my heart i say this to my parents but they don&#39;t care about it 😭😭😭 i feel this pain with 3 months continuously 😭",0,2020-02-25T16:30:00Z,0,healthcare,,,,,,,
94,2058,9szWM-YQVYc,UgxLU5Zngg_ydKUuPqp4AaABAg,Who writes these headline😅,0,2021-10-11T14:00:09Z,0,healthcare,,,,,,,
95,2128,8T90GKkoqZ4,UgzEYy0M2TVTWU3iU1J4AaABAg,When your one Brest is double to the other then is it possibility of Brest cancer please tell me I&#39;m worry  about that ....😢😢,0,2020-09-29T14:00:01Z,0,healthcare,,,,,,,
96,1254,JZka0UvmL4w,UgyL3lT_yaqBoiINGOl4AaABAg,Sir I have a pain in wrist when I hold weight horijontally any thing like dumble and a tendon beside my wrist bone fall down when I rotate and it is also making noise during rotation,0,2022-04-01T20:02:59Z,0,healthcare,,,,,,,
97,49,FULEqLMqM30,Ugyh7D7J5GljYHKTouR4AaABAg,"LOL, still pushing the lies huh? These boomers in power need to go away, stay away, and pass away. &quot;Long covid&quot; is a lie to cover up vaccine injuries.",0,2024-03-15T20:03:13Z,0,healthcare,,,,,,,
98,736,wGhUmdYqy9Y,Ugym0kNNsjsElJj6WF94AaABAg,THIS IS SUCH A GREAT  VIDEO,0,2022-10-30T13:00:29Z,0,healthcare,,,,,,,
99,950,ugEziwkFPEg,Ugw2eD3Cj_fKSSc-RoZ4AaABAg,Does the very top of the shoulder need to stay on the wall? The last stretch is a little hard to really see what I should be doing. Is it ok if the very top of my shoulder lifts up or do i want the entire thing to stay on the wall as much as possible?,1,2020-01-17T11:15:18Z,1,healthcare,,,,,,,
100,1022,cMz_sTgoydQ,UgzDmkuwKXeN1vdcPVN4AaABAg,John voight you fascist phawk,0,2020-11-16T07:30:01Z,0,politics,0,0,1,1,0,0,0
101,176,0nrZwGbf55w,UgyUIt9gXN0Y72Cw-Kt4AaABAg,"😮Shocking, not endorsing the person who supported/ endorsed Pence’s beheading🙄.",0,2024-03-15T23:17:40Z,0,politics,0,0,0,1,1,1,0
102,1908,jVdBhu0KgJo,UgzMqzfvu5HEeZpOZ8x4AaABAg,The copper golem is the most mob which fit the update of the 1.21 tinkering update with lots of copper items.,1,2021-10-13T15:00:23Z,0,politics,0,0,0,0,0,0,0
103,551,TPv15evNVgA,UgyI1QS_2kFmL_mGO_d4AaABAg,SBI has still not disclosed the bonds database of more than 4000 crores. Newslaundry just broke the news on it,2,2024-03-15T11:56:50Z,0,politics,0,0,0,0,1,0,1
104,1605,IaPuKdI5vAk,UgyBYMm0zeVSSntdORN4AaABAg,Correct. I&#39;m an ESTJ and the two worst people I&#39;ve ever known are both ISFPs. The world would be a better place if they lived on Mars.,0,2022-03-11T16:59:52Z,0,politics,0,0,0,1,0,0,1
105,221,YgR3uK8nCQo,UgxqkMsYqUfzC9VM-sp4AaABAg,There are too many stupid like this in America.,0,2024-03-19T23:25:17Z,0,politics,0,0,0,1,1,0,0
106,3,8gjqTLX0QUo,UgyMnDQIPCls53_8uIB4AaABAg,They picked a good number this time,0,2024-03-18T21:57:26Z,0,politics,0,0,0,0,0,0,0
107,874,ApVCi1Zzx4Q,UgxNQlzv0_GHcXeVVtx4AaABAg,In a you dream so sit down pnp  and jlp  is the same thing,0,2024-02-27T19:04:18Z,0,politics,0,0,0,1,0,1,0
108,463,lTGubB48Deg,UgxQj2BqEC4PJBylk1N4AaABAg,iam 82+you are pleasant and have high sinceriety  and bless you<br>and pray for india,0,2024-03-19T08:37:03Z,0,politics,0,0,0,0,0,0,0
109,1143,MoP1Z2ZGpv8,UgytPJ4dMlR1m1PvMz54AaABAg,Feku mediya .congressparty open jit rahi he,2,2023-05-13T03:29:27Z,0,politics,0,0,0,1,0,1,0
110,1356,xYVlyqKAPAM,UgxJEfQFNASpGTHcTcF4AaABAg,People had been standing on cold streets for 3 hours to put the ballot. No electronic BS. And 80 percent voted for Putin. There is opposition in any country of the world. So?,0,2024-03-17T11:00:59Z,0,politics,0,0,0,0,1,1,1
111,944,4bsjMOuOWOg,UgyhLSboiN1X6I5uKvl4AaABAg,He that dwelleth in the secret place of the most High shall abide under the shadow of the almighty God,1,2024-02-27T05:10:25Z,0,politics,0,0,0,0,0,0,0
112,1986,Z_pWDBH1sI8,Ugz-Xpd3n5vOrdFkIeJ4AaABAg,"November 2008, November 2012 and November 2020 were the worst dates in U.S history",2,2020-11-07T16:58:29Z,7,politics,0,0,0,0,1,1,0
113,698,potnYCw_EDA,UgzM6Mrdpburi9zBFLd4AaABAg,Chiponda English it is quite good! I like when people speak very clear!,0,2021-09-02T14:45:03Z,0,politics,0,0,0,0,0,0,0
